,n,p,k,n_hat | Brute,p_hat | Brute,n_hat | Differential Evolution,p_hat | Differential Evolution,n_hat | Analytical (without bias correction),p_hat | Analytical (without bias correction),n_hat | Analytical (with bias correction),p_hat | Analytical (with bias correction)
144,1000.0,0.2,10.0,698.5710197929366,0.2900206208276322,722.88415233032,0.28048900348990735,273.93634014960935,0.7395878907097566,503.88902803714166,0.40207265633310507
145,1000.0,0.2,100.0,774.4245855209313,0.2571715840615934,820.1644204800459,0.24274255680869922,271.8286146030243,0.7326675313077368,483.45878527860845,0.41194824887757026
146,1000.0,0.2,1000.0,950.9767627677465,0.20944150124179017,759.5274396414093,0.2631433604271299,279.27554371295673,0.713180958676116,470.414007376409,0.42340150777148916
147,1000.0,0.2,10000.0,930.0286380660186,0.21509993386283432,821.5530208119142,0.2433250290561268,284.6384931925458,0.7028181527952205,463.9590960482216,0.4311783122777873
148,1000.0,0.3,10.0,1198.234779441831,0.25145322023411454,988.876186436961,0.3047963940063209,409.0880539988935,0.7365162513418565,791.4622694831853,0.3806877619027184
149,1000.0,0.3,100.0,811.1857775434651,0.36928654352386714,780.9922649215828,0.3837113905336092,399.99320728180595,0.7489127178826113,729.8486280888228,0.41044127298618893
150,1000.0,0.3,1000.0,1106.0466428489194,0.2702607547403625,981.2930693408575,0.3047709391998443,415.4128122952375,0.719575783780964,700.2697736861584,0.4268654898904264
151,1000.0,0.3,10000.0,976.7536871519471,0.3070231574032878,724.3258589718647,0.4148116672363686,416.8337636226906,0.719437881887732,684.8238533765114,0.4379023869005404
152,1000.0,0.5,10.0,787.9750950845267,0.6444366111657274,783.0394662508929,0.6480534704445744,648.5605243494925,0.7829647055829129,1215.1746338393837,0.4178823239550265
153,1000.0,0.5,100.0,874.5416688080288,0.57138499960989,833.4936003628544,0.599345110240214,644.9880676285545,0.7747430147619022,1181.307861308644,0.423005734886447
154,1000.0,0.5,1000.0,1036.1372172240222,0.48202302949213616,999.9743383153516,0.49913080630354983,653.8068182075984,0.7638984270142865,1161.5449969693113,0.42998075950835984
155,1000.0,0.5,10000.0,990.515647396481,0.5047284281635087,994.2483492198062,0.5027257030395399,651.8271092008389,0.7669846696203604,1122.6616898618227,0.4453179479755231
156,1000.0,0.7,10.0,1025.3408480955381,0.6814319272859618,991.9657113337873,0.704187023490642,908.6733968969321,0.7689231382651025,1836.4784255399386,0.38045641608589925
157,1000.0,0.7,100.0,959.3299157236909,0.7301346357484483,953.0107175835631,0.734917771012586,876.5664326296329,0.7990723508527848,1585.455031802104,0.44179114888162196
158,1000.0,0.7,1000.0,1019.0719366787903,0.6879583142026879,999.6430201302935,0.7012888971862317,877.9824801968695,0.7985113778612045,1530.5126104819697,0.458068097706967
159,1000.0,0.7,10000.0,995.9103707847034,0.7029889646643092,987.0875842121702,0.7092473228465904,870.5646232352634,0.8042068116645714,1477.6924118499048,0.47378872246053966
160,1000.0,0.8,10.0,965.6786065170302,0.8257405627156867,969.0648240936637,0.823042098999268,1011.4223504487859,0.7883946796767736,1993.2974425479244,0.40004064771222836
161,1000.0,0.8,100.0,983.2137845621339,0.8145125855440324,978.842475667957,0.818268049668323,982.078054732339,0.8154545314814773,1754.8430653378928,0.45635989668728544
162,1000.0,0.8,1000.0,997.2733267027872,0.8030155653130189,992.9461675258473,0.8063245782974289,975.4074340165097,0.8210169125965933,1686.957158759324,0.474716264038957
